Año,Fecha (dd/mm/aaaa),Moneda,Continente,Id Moneda,Tipo de cambio,Tipo de tasa,Valor
2019,2019-11-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1019,454809"
2019,2019-11-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,200599"
2019,2019-11-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,2012"
2019,2019-11-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"818,97077"
2019,2019-11-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"819,08774"
2019,2019-11-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,375"
2019,2019-11-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-11-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1009,10355"
2019,2019-11-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1010,59851"
2019,2019-11-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,200599"
2019,2019-11-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,2012"
2019,2019-11-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"811,85613"
2019,2019-11-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"811,972089"
2019,2019-11-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,375"
2019,2019-11-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-11-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1009,10355"
2019,2019-11-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1010,59851"
2019,2019-11-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,200599"
2019,2019-11-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,2012"
2019,2019-11-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"811,85613"
2019,2019-11-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"811,972089"
2019,2019-11-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,382"
2019,2019-11-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,384999"
2019,2019-11-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1007,612989"
2019,2019-11-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1008,506799"
2019,2019-11-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,182599"
2019,2019-11-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1832"
2019,2019-11-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,349489"
2019,2019-11-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"815,46645"
2019,2019-11-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,384999"
2019,2019-11-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,391"
2019,2019-11-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1012,662929"
2019,2019-11-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1014,457899"
2019,2019-11-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,2083"
2019,2019-11-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,208899"
2019,2019-11-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,87588"
2019,2019-11-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"815,9922"
2019,2019-11-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,380999"
2019,2019-11-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,384999"
2019,2019-11-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1024,81831"
2019,2019-11-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1026,03076"
2019,2019-11-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,2553"
2019,2019-11-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,255899"
2019,2019-11-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,10608"
2019,2019-11-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"815,221009"
2019,2019-11-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,391"
2019,2019-11-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,394"
2019,2019-11-28,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1032,09192"
2019,2019-11-28,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1033,00501"
2019,2019-11-28,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,259599"
2019,2019-11-28,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,2602"
2019,2019-11-28,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"822,243079"
2019,2019-11-28,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"822,358899"
2019,2019-11-29,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,384999"
2019,2019-11-29,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,39"
2019,2019-11-29,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1033,309729"
2019,2019-11-29,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1034,836039"
2019,2019-11-29,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,247399"
2019,2019-11-29,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,248"
2019,2019-11-29,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"824,60451"
2019,2019-11-29,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"824,721"
2019,2019-11-30,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,384999"
2019,2019-11-30,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,39"
2019,2019-11-30,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1039,079639"
2019,2019-11-30,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1040,614469"
2019,2019-11-30,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,247399"
2019,2019-11-30,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,248"
2019,2019-11-30,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"829,209029"
2019,2019-11-30,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"829,32617"
2019,2019-12-01,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,384999"
2019,2019-12-01,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,39"
2019,2019-12-01,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1039,079639"
2019,2019-12-01,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1040,614469"
2019,2019-12-01,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,247399"
2019,2019-12-01,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,248"
2019,2019-12-01,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"829,209029"
2019,2019-12-01,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"829,32617"
2019,2019-12-02,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,394"
2019,2019-12-02,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,399"
2019,2019-12-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1036,32833"
2019,2019-12-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1037,855029"
2019,2019-12-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,223399"
2019,2019-12-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,224"
2019,2019-12-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"833,920449"
2019,2019-12-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"834,038919"
2019,2019-12-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,399"
2019,2019-12-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,403"
2019,2019-12-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1030,96973"
2019,2019-12-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1032,18299"
2019,2019-12-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,2255"
2019,2019-12-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,226099"
2019,2019-12-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"830,172019"
2019,2019-12-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"830,289899"
2019,2019-12-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,388999"
2019,2019-12-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,391"
2019,2019-12-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1034,110879"
2019,2019-12-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1034,72115"
2019,2019-12-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,200199"
2019,2019-12-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,2008"
2019,2019-12-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"834,76242"
2019,2019-12-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"834,881669"
2019,2019-12-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,383"
2019,2019-12-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,386"
2019,2019-12-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1027,33904"
2019,2019-12-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1028,25007"
2019,2019-12-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,192"
2019,2019-12-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,192599"
2019,2019-12-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"829,692789"
2019,2019-12-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"829,81154"
2019,2019-12-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,374"
2019,2019-12-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-12-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1023,65976"
2019,2019-12-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1025,480139"
2019,2019-12-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,213"
2019,2019-12-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,213599"
2019,2019-12-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"821,14344"
2019,2019-12-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,26038"
2019,2019-12-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,374"
2019,2019-12-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-12-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1014,884609"
2019,2019-12-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1016,68938"
2019,2019-12-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,213"
2019,2019-12-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,213599"
2019,2019-12-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"814,10432"
2019,2019-12-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"814,22027"
2019,2019-12-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,374"
2019,2019-12-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-12-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1014,884609"
2019,2019-12-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1016,68938"
2019,2019-12-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,213"
2019,2019-12-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,213599"
2019,2019-12-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"814,10432"
2019,2019-12-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"814,22027"
2019,2019-12-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,375"
2019,2019-12-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,380999"
2019,2019-12-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1014,584439"
2019,2019-12-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1016,38814"
2019,2019-12-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,177699"
2019,2019-12-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1783"
2019,2019-12-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"820,98221"
2019,2019-12-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,100119"
2019,2019-12-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,375999"
2019,2019-12-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,379999"
2019,2019-12-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1011,384609"
2019,2019-12-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1012,58293"
2019,2019-12-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1497"
2019,2019-12-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,150299"
2019,2019-12-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"823,670569"
2019,2019-12-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"823,78967"
2019,2019-12-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,387"
2019,2019-12-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,391"
2019,2019-12-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1008,14214"
2019,2019-12-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1009,332739"
2019,2019-12-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1421"
2019,2019-12-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,142699"
2019,2019-12-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"825,21302"
2019,2019-12-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"825,332559"
2019,2019-12-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,39"
2019,2019-12-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,392999"
2019,2019-12-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"998,4468"
2019,2019-12-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"999,330379"
2019,2019-12-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1147"
2019,2019-12-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1153"
2019,2019-12-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"823,20365"
2019,2019-12-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"823,32369"
2019,2019-12-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,388999"
2019,2019-12-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,392999"
2019,2019-12-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"993,878569"
2019,2019-12-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"995,05163"
2019,2019-12-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1086"
2019,2019-12-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1092"
2019,2019-12-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"820,653649"
2019,2019-12-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"820,77349"
2019,2019-12-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,388999"
2019,2019-12-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,392999"
2019,2019-12-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"994,485699"
2019,2019-12-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"995,65948"
2019,2019-12-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1086"
2019,2019-12-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1092"
2019,2019-12-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"821,154959"
2019,2019-12-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,27488"
2019,2019-12-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,388999"
2019,2019-12-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,392999"
2019,2019-12-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"994,485699"
2019,2019-12-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"995,65948"
2019,2019-12-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,1086"
2019,2019-12-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,1092"
2019,2019-12-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"821,154959"
2019,2019-12-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,27488"
2019,2019-12-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,367"
2019,2019-12-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,373"
2019,2019-12-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1000,382439"
2019,2019-12-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1002,165129"
2019,2019-12-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,094299"
2019,2019-12-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,094899"
2019,2019-12-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"824,022559"
2019,2019-12-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"824,14332"
2019,2019-12-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,355"
2019,2019-12-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,359999"
2019,2019-12-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"1001,261899"
2019,2019-12-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1002,75409"
2019,2019-12-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,0795"
2019,2019-12-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,080099"
2019,2019-12-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"824,548409"
2019,2019-12-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"824,669679"
2019,2019-12-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,345"
2019,2019-12-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,349"
2019,2019-12-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"999,659589"
2019,2019-12-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1000,855"
2019,2019-12-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,0681"
2019,2019-12-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,068699"
2019,2019-12-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"822,83284"
2019,2019-12-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"822,9542"
2019,2019-12-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,335999"
2019,2019-12-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,339999"
2019,2019-12-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,997
2019,2019-12-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"998,195439"
2019,2019-12-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,054199"
2019,2019-12-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,0548"
2019,2019-12-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"821,24395"
2019,2019-12-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,36549"
2019,2019-12-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,334999"
2019,2019-12-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,338"
2019,2019-12-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"995,32055"
2019,2019-12-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"996,215889"
2019,2019-12-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,0627"
2019,2019-12-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,063299"
2019,2019-12-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,6556"
2019,2019-12-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"817,776349"
2019,2019-12-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,334999"
2019,2019-12-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,338"
2019,2019-12-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"996,24625"
2019,2019-12-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"997,14242"
2019,2019-12-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,0627"
2019,2019-12-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,063299"
2019,2019-12-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"818,41606"
2019,2019-12-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,536929"
2019,2019-12-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,334999"
2019,2019-12-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,338"
2019,2019-12-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"996,24625"
2019,2019-12-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"997,14242"
2019,2019-12-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"4,0627"
2019,2019-12-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"4,063299"
2019,2019-12-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"818,41606"
2019,2019-12-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,536929"
2019,2019-12-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,321"
2019,2019-12-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,326"
2019,2019-12-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"999,84064"
2019,2019-12-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"1001,34598"
